county_id,crop_type,year,month,ag_green_pixel_ratio,ag_vegetation_area_percent,ag_brown_yellow_pixel_ratio,ag_soil_exposure_ratio,ag_shadow_cloud_ratio,ag_mean_brightness,ag_texture_entropy,ag_field_uniformity_score,ndvi_mean,ndvi_median,ndvi_max,ndvi_std,ndvi_cv,ndvi_p25,ndvi_p75,ndvi_above_0_3_ratio,ndvi_above_0_5_ratio,ndvi_above_0_7_ratio,ndvi_low_ratio,ndvi_valid_coverage_ratio,weather_temp_mean,weather_temp_max,weather_temp_min,weather_gdd,weather_total_precipitation,weather_drought_index,weather_humidity_mean,weather_solar_radiation_mean,month_sin,month_cos,yield_bu_acre,target_unit
19005,corn,2022,9,0.9390932805413832,93.90932805413833,0.005027857497165533,0.009184337797619048,0.004674656320861678,0.7171341713768841,7.0558015995976335,0.1720485764580815,-0.01259686676818832,-0.06666666666666665,0.46666666666666656,0.15252764941688837,30.93711472210491,-0.09629629629629627,0.03703703703703703,0.056112001553962156,0.0,0.0,0.9438879984460379,0.6452952274659864,17.207450877193008,33.76400000000001,0.3919999999999959,4185.426000000012,342.856,0.0,74.31473684210525,4451.1117543859655,-1.0,-1.8369701987210297e-16,215.9,BU / ACRE
19007,corn,2021,4,0.3647697604432398,36.476976044323976,0.11174789740114796,0.5272615393813775,0.018715371890943876,0.578881103222539,7.253892914842123,0.08071292430329384,0.3376606263534221,0.3999999999999999,0.46666666666666656,0.14243089728529412,0.424629140959816,0.19999999999999996,0.46666666666666656,0.5366159426729543,0.0,0.0,0.4633840573270457,0.717300103635204,10.958062500000022,29.223000000000013,-5.759999999999991,647.3180000000029,390.273,0.0,61.94875,10294.313333333334,0.8660254037844387,-0.4999999999999998,172.3,BU / ACRE
19007,corn,2021,5,0.6550679109534439,65.50679109534438,0.1024593431122449,0.15031962492028061,0.050624302455357144,0.7326417090273609,7.145187291118837,0.06367065257163032,0.2704935084827728,0.19999999999999996,0.46666666666666656,0.19180679994649566,0.7130492328817615,0.19999999999999996,0.46666666666666656,0.4177496562773591,0.0,0.0,0.582250343722641,0.7069976183832909,15.732161290322605,28.605999999999995,2.992999999999995,1432.3790000000056,614.36,0.0,71.93306451612904,9625.68837096774,0.49999999999999994,-0.8660254037844387,172.3,BU / ACRE
19007,corn,2021,6,0.7469569614955357,74.69569614955357,0.04145159040178571,0.1017929388552296,0.0075907804528061226,0.799641765886042,6.674799852270318,0.07426569599772158,0.053994955620668354,-0.033333333333333326,0.46666666666666656,0.22682720720900443,11.076876230214847,-0.1333333333333333,0.21666666666666662,0.16285391057559737,0.0,0.0,0.8371460894244026,0.7489599111128826,23.740941666666686,35.795000000000016,8.346000000000004,3297.826000000005,415.751,0.0,66.84791666666666,6752.4484833333345,1.2246467991473532e-16,-1.0,172.3,BU / ACRE
19007,corn,2021,7,0.7847016003667092,78.47016003667092,0.04216408242984694,0.03488470583545918,0.01935810945471939,0.8205687792695203,6.757364821572517,0.08058061375481969,0.10184188623813702,0.033333333333333326,0.46666666666666656,0.22263097767601175,2.6772686281595157,-0.07499999999999998,0.23333333333333328,0.20178915299717493,0.0,0.0,0.7982108470028251,0.6779324278539541,23.80434274193551,34.535000000000025,16.06400000000002,3423.4770000000053,853.248,0.0,78.28064516129034,6404.027564516129,-0.4999999999999997,-0.8660254037844388,172.3,BU / ACRE
19007,corn,2021,8,0.9349078742825255,93.49078742825255,0.016140684789540817,0.020096759406887755,0.006463498485331632,0.7961810798538165,6.733923037143955,0.15259836170188393,0.03460359297640743,0.04999999999999999,0.46666666666666656,0.16617640579258683,1.8329970711588157,-0.10833333333333331,0.06666666666666665,0.10946084743230328,0.0,0.0,0.8905391525676967,0.6509386957908163,23.7731048387097,34.83200000000005,12.871000000000038,3415.730000000006,401.85900000000004,0.0,76.3016129032258,6226.414693548387,-0.8660254037844385,-0.5000000000000004,172.3,BU / ACRE
19007,corn,2021,9,0.9306603256536989,93.0660325653699,0.020754444355867346,0.028088628029336735,0.00744255221619898,0.7354673949657988,6.892893489343139,0.15408038806108393,-0.011120814468078931,-0.06666666666666665,0.46666666666666656,0.1687891850369104,21.1733158314194,-0.06666666666666665,-0.04999999999999999,0.06976608803693984,0.0,0.0,0.9302339119630602,0.7013736647002551,20.54850416666669,31.90300000000002,4.650000000000034,2531.6410000000055,62.63,0.5695621102293741,68.80291666666666,5162.103916666666,-1.0,-1.8369701987210297e-16,172.3,BU / ACRE
19007,corn,2022,4,0.00521663743622449,0.5216637436224489,0.004638671875,0.06607740752551021,0.13863948899872447,0.9140128610037765,6.775528931711339,0.23003517573909255,0.5320483938619358,0.5402427637721755,0.5402427637721755,0.031260540482860394,0.06944004596919046,0.5402427637721755,0.5402427637721755,0.9694257759288317,0.42857142857142855,0.0,0.030574224071168228,0.07781751093294462,8.758775000000021,28.42500000000001,-4.863999999999976,386.61800000000216,448.78000000000003,0.0,65.54625,4248.109583333334,0.8660254037844387,-0.4999999999999998,146.1,BU / ACRE
19007,corn,2022,5,0.3331199178890306,33.311991788903065,0.1329021843112245,0.3043187978316326,0.010211555325255101,0.703922037565026,7.045876762854724,0.07579774262284387,0.32367094148498127,0.2666666666666666,0.46666666666666656,0.14203650207104673,0.43911579137932316,0.19999999999999996,0.46666666666666656,0.4814696046307869,0.0,0.0,0.5185303953692131,0.5985730229591837,17.630278225806475,33.53200000000004,2.9670000000000414,1921.089000000005,709.46,0.0,70.84758064516129,4929.396612903225,0.49999999999999994,-0.8660254037844387,146.1,BU / ACRE
19007,corn,2022,6,0.7246405153858418,72.46405153858419,0.03973014987244898,0.06436094945790816,0.036350795200892856,0.7982141342865271,6.69921884209366,0.07223085905805528,0.15330240350380492,0.14999999999999997,0.46666666666666656,0.21349962674790615,1.489923505722941,-0.04999999999999999,0.3499999999999999,0.24813842265629454,0.0,0.0,0.7518615773437054,0.6286733199139031,23.538929166666687,35.922000000000025,9.41500000000002,3249.3430000000053,491.629,0.0,66.1075,7308.22375,1.2246467991473532e-16,-1.0,146.1,BU / ACRE
19007,corn,2022,7,0.8435793506855868,84.35793506855867,0.028388821348852043,0.02023128587372449,0.022379972496811226,0.8399512295152436,6.640991813181989,0.10079796294456578,0.05249350741622794,-0.016666666666666663,0.46666666666666656,0.21020297197118992,16.10799791522098,-0.07499999999999998,0.16666666666666663,0.14999747192087082,0.0,0.0,0.8500025280791292,0.7049012476084184,24.477693548387123,36.637,12.390000000000043,3590.4680000000053,504.74799999999993,0.0,73.77016129032258,6150.5795,-0.4999999999999997,-0.8660254037844388,146.1,BU / ACRE
19007,corn,2022,8,0.8635889170121174,86.35889170121173,0.02244599011479592,0.01999088209502551,0.07751963089923469,0.8121601912249274,6.847816939192114,0.11933815181574906,0.03277496760469264,0.0,0.46666666666666656,0.2065404900261026,3.9890465929703693,-0.1333333333333333,0.1333333333333333,0.15333931199521655,0.0,0.0,0.8466606880047834,0.7302682059151786,24.246798387096796,36.287000000000035,12.403999999999996,3533.2060000000056,193.80599999999998,0.1900846240616675,70.01129032258065,6086.13614516129,-0.8660254037844385,-0.5000000000000004,146.1,BU / ACRE
19007,corn,2022,9,0.8253036810427296,82.53036810427295,0.06879160355548469,0.07664894571109694,0.05316286670918367,0.7276545286083184,6.929704173327289,0.10034002864326197,0.14894301169636495,0.1333333333333333,0.46666666666666656,0.20978231403208195,3.5557659038798977,-0.04166666666666666,0.3499999999999999,0.2666757638334267,0.0,0.0,0.7333242361665733,0.6526327327806123,19.49266250000002,36.98400000000004,1.891999999999996,2278.239000000006,237.837,0.0,67.78833333333334,4830.119166666667,-1.0,-1.8369701987210297e-16,146.1,BU / ACRE
19009,corn,2021,4,0.028891634778911563,2.8891634778911564,0.02121753649376417,0.06205490008503402,0.003940573625283447,0.8294098629034947,6.777866714324187,0.15531789358319506,0.3863426416409966,0.4222222222222221,0.4222222222222221,0.0919048704577074,0.2401423122426793,0.4222222222222221,0.4222222222222221,0.8709061937766376,0.0,0.0,0.12909380622336236,0.943934018920068,10.292951851851875,30.848000000000013,-9.509999999999991,669.6690000000024,284.041,0.0,56.47185185185186,10499.165925925925,0.8660254037844387,-0.4999999999999998,216.3,BU / ACRE
19009,corn,2021,5,0.2181177809665533,21.811778096655328,0.05618334573412698,0.0829125921201814,0.10256452841553287,0.8513982329042729,6.951424167044248,0.09737429860253727,0.39023079926757853,0.46666666666666656,0.46666666666666656,0.1315436782601249,0.3415805208618419,0.3185185185185185,0.46666666666666656,0.7382148407668436,0.0,0.0,0.2617851592331563,0.7657191131660999,15.280326164874575,30.54400000000004,0.242999999999995,1517.3910000000053,512.564,0.0,67.75412186379928,9566.83017204301,0.49999999999999994,-0.8660254037844387,216.3,BU / ACRE
19009,corn,2021,6,0.2786945507369614,27.869455073696145,0.06858967545351474,0.018717447916666668,0.0023129694586167798,0.8797737280676159,6.424541604337197,0.08623550546821443,0.32527526406666485,0.33333333333333326,0.46666666666666656,0.1553454254126325,0.49896861894831684,0.24444444444444435,0.46666666666666656,0.5340289748629125,0.0,0.0,0.46597102513708755,0.7613301179846939,23.396014814814837,36.30500000000001,9.814000000000021,3616.924000000006,422.55499999999995,0.0,63.72962962962963,7246.893159259259,1.2246467991473532e-16,-1.0,216.3,BU / ACRE
19009,corn,2021,7,0.8641271612811791,86.4127161281179,0.06667087407879818,0.01444360296201814,0.012921184098639456,0.8484477384703881,6.413868548220822,0.11019861215271343,0.18221971727309316,0.17037037037037034,0.46666666666666656,0.20077953164933285,1.444321863217795,0.03703703703703703,0.3777777777777777,0.2804712455130802,0.0,0.0,0.7195287544869198,0.6098887471655329,22.803010752688195,33.84800000000001,12.004999999999995,3572.0400000000063,1096.196,0.0,78.66917562724014,7142.493917562723,-0.4999999999999997,-0.8660254037844388,216.3,BU / ACRE
19009,corn,2021,8,0.9774205906320863,97.74205906320861,0.011823935303287982,0.012027662627551021,0.012359826743197279,0.8794435656206927,6.304068177771104,0.20967163597501373,-0.01499157463094176,-0.06666666666666665,0.46666666666666656,0.1623674968786586,4.6022934972688425,-0.1185185185185185,0.03703703703703703,0.07071139652777925,0.0,0.0,0.9292886034722208,0.790558345734127,23.09340143369178,34.894000000000005,9.26400000000001,3653.059000000006,610.639,0.0,78.65053763440861,6333.867695340501,-0.8660254037844385,-0.5000000000000004,216.3,BU / ACRE
19009,corn,2021,9,0.9745119401927437,97.45119401927438,0.016410014526643993,0.021931689342403627,0.006685356434240363,0.8027083837007025,6.728237681082465,0.17471757313516975,0.20600578271462258,0.15555555555555553,0.46666666666666656,0.16486011034742512,1.0982062833500323,0.08148148148148146,0.33333333333333326,0.2573241558316544,0.0,0.0,0.7426758441683456,0.58521448944161,19.39694444444447,33.012,0.7070000000000505,2537.1750000000065,164.73600000000002,0.05885498206216918,72.14703703703704,4732.814055555556,-1.0,-1.8369701987210297e-16,216.3,BU / ACRE
19009,corn,2022,4,0.01283371421485261,1.2833714214852607,0.010413345025510204,0.12523251488095238,0.004786484906462585,0.8288395609980104,6.957462398234965,0.161005100312716,0.36732166533421223,0.3925925925925925,0.3925925925925925,0.08134275742471385,0.23325742458139048,0.3925925925925925,0.3925925925925925,0.916035900305148,0.0,0.0,0.08396409969485208,0.9779011213860545,7.440900000000022,29.19500000000005,-10.800999999999988,337.2880000000016,545.703,0.0,61.879999999999995,4278.946296296296,0.8660254037844387,-0.4999999999999998,197.9,BU / ACRE
19009,corn,2022,5,0.0966852235685941,9.66852235685941,0.042222487953514735,0.08361235119047619,0.03278791985544218,0.833451119162943,6.837023149866716,0.12432635674466093,0.38674658074964574,0.42962962962962953,0.42962962962962953,0.09711698077383696,0.25499849172200606,0.3851851851851851,0.42962962962962953,0.8455531621888538,0.0,0.0,0.1544468378111462,0.8516721141581632,16.5082007168459,34.63900000000001,1.0480000000000018,1916.6460000000052,770.653,0.0,70.39749103942653,4651.939802867384,0.49999999999999994,-0.8660254037844387,197.9,BU / ACRE
19009,corn,2022,6,0.21500208156179137,21.500208156179138,0.051699130172902494,0.05798035359977324,0.014847735969387757,0.8635440460906585,6.50002803705056,0.09818585550221824,0.37815136320658205,0.46666666666666656,0.46666666666666656,0.14328435423947683,0.39411879826381807,0.3037037037037036,0.46666666666666656,0.7178507462830187,0.0,0.0,0.28214925371698124,0.8074079241071428,22.433385185185205,37.277000000000044,6.228000000000009,3357.014000000006,1072.487,0.0,68.50185185185185,6908.337407407408,1.2246467991473532e-16,-1.0,197.9,BU / ACRE
19009,corn,2022,7,0.7708488343253967,77.08488343253968,0.03955299567743764,0.005696614583333333,0.08219511763038549,0.8666628022736872,6.721681280050202,0.07428128348540368,0.18679464829132442,0.21481481481481476,0.46666666666666656,0.21062634961429677,1.1961014576496263,0.007407407407407406,0.3481481481481481,0.28394979291693184,0.0,0.0,0.7160502070830682,0.6632885576105443,23.515243727598587,34.18100000000004,10.201999999999998,3770.753000000006,489.966,0.0,76.87777777777778,6468.2139534050175,-0.4999999999999997,-0.8660254037844388,197.9,BU / ACRE
19009,corn,2022,8,0.9822591145833334,98.22591145833333,0.015244118480725623,0.010733329790249432,0.002085990646258503,0.9016277344271041,5.9515336570123445,0.20790690124578226,-0.03456586774699291,-0.08888888888888886,0.46666666666666656,0.16276801072321317,9.935646715413787,-0.12592592592592589,0.007407407407407406,0.06004054022896926,0.0,0.0,0.9399594597710307,0.8067303093112245,22.51334050179214,34.537000000000035,9.979000000000042,3491.222000000006,344.78599999999994,0.0,77.80967741935484,5900.381978494624,-0.8660254037844385,-0.5000000000000004,197.9,BU / ACRE
19009,corn,2022,9,0.9283975960175737,92.83975960175738,0.026524411848072565,0.04499827274659864,0.046222851119614515,0.8140574502370392,6.912191125213848,0.12250815006237932,0.026295920078561342,-0.007407407407407406,0.46666666666666656,0.21626163826671585,15.951940963980796,-0.1333333333333333,0.11111111111111109,0.13816518919610588,0.0,0.0,0.8618348108038941,0.7747229751275511,18.359074074074098,35.952,0.5169999999999959,2257.1560000000063,313.049,0.0,71.01666666666667,4728.247777777778,-1.0,-1.8369701987210297e-16,197.9,BU / ACRE
